customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
41d1ab5a1e7045912c91ed693ac11658,fa0efa7b9c3cbb198666fd1d2b62faea,77245,city,SP
2cdcb70c1d7469ba233a6fc917948773,be804dcb45219cca3a124d915c80064d,24125,city,MG
910e67b8b92c12a823c9f920ac6e58cb,c882859a5d86f3141aa4c3ea399964f6,36897,city,SP
a9fafac990d8f3a35af17d9aeb8a9bbf,45b617e22c7884d298b5062657daaaf7,60987,city,BA
1b4e486c26ef3bb8db80c881e36c5c58,81ac4fc4ba9f9f933ef33411c260b8e2,8950,city,SP
b3d5da5ad1056e244f9c18c607555ded,d3578dd5a2c89d0dca70b1037f74b3a6,24922,city,RJ
a8907d4cd7366dc5601fb1883250a4bd,a0be37d3dbae53444095ab838a83d7b2,70941,city,DF
53b27dd3e157e0e095a3bafdf8c50ea1,c17a0e2e6e14b6e3b5404b6fba1e28e6,8102,city,RJ
63796b4e8bffe79ac6b95d051fcc6a1b,75e3942c9884459e357e36e0a508c637,58428,city,RS
a64c1793b363c3a750828dfa7d6dbc38,0d806d7e68bb9dd63b8b99ff85f4a471,37110,city,BA
b71e2ec3650c857a317b1d8666d843f2,86311f4cd956c31bfcaf96909d690270,98200,city,PR
86d00e5e78da866f2a44b7641d8fac45,e0a6b2d685301f67a8a848ec04ab49fa,78896,city,SC
6e935bcf05c583ce6a1d072684488e16,6594924cb5d90967aa1428a1ecd9a046,54165,city,SP
407d8fd6d59ad2536f35b7463ad00a81,609c6590490d34c9352aada70b5fcea2,89708,city,MG
6fe5446c86f429461a5041f9e8ce38eb,877e8020bb26f72410aa0cfac209cb32,87580,city,SP
782baec435fb2e23183a1aad4f165142,b21d21a138d3cf117bf2678878aff02f,6567,city,CE
af14a42758d71e74b9b031ce9a8478f4,f95bcbe755ef4d424356bcfa749d12d8,35676,city,SP
5235db53e8d790939d19d1a468b76633,fe718015f279eab39d2d485793d5e3c9,80422,city,RJ
66293b80cb89281a4cefb33acd38b1da,3677c2a2c999e21a2a4fba3cb52ab0fc,60781,city,BA
0c0501bcb821f6c2ba3f5113ed83a665,67bb9c307b8ecb08430b4264b4f7787f,68174,city,RJ
14ce2814464cbd422812b6727e5d234f,b1731eeba55559243b2ffb472ec057ba,11910,city,DF
94abf1b92b6470d55f16fb2a87e3492b,48a60a8812a68e4422811f8e401fffad,18330,city,SP
9feade6a306b1fd7d5ff5fb8561f3f05,b55245248033e043d846cd4ffedc1b8d,67745,city,GO
73e25fef5ac142fef311794838632902,7c2e09997905c06db8eba67bbb9336ae,68847,city,DF
eb4037a856cdecab20d6880b22408312,df48aecb68647521a333d2a79d3b0a83,14129,city,RS
def8c6cc1d837e3d486bb6752c38c5a4,32a1a04b7998aabb4f6f19b73533286a,25395,city,MG
bc76ba380458142b5a3d6284337d1915,889cd2a650a045eeed7c8687f23d8073,2565,city,RJ
f09a316e621dc213d17af4913eaa433b,5f3be482b33501ef8f33af78ead92ef9,73692,city,SP
8737d3b15c45482467c8893406369dc3,f8e974417f78560ab5b59f50d2bbe51b,97075,city,SC
b9d1d3dd49a601a66427b137a61e4d4d,40f4722422c38a639dc16c5c6e3666a2,99942,city,SC
e5e95c721e59e25a6bd66611269da59d,c3c3fd28d1f733e79c69a243e114d251,39066,city,MG
940d99b6afefe464499a497e6b06ccf3,558ab8abd1b013aebbcc8ca445a2a65b,18637,city,ES
22bc4f0a6197f302ddf6e27fb6938bc3,c672b02de809ca0984ec045531402bf3,75216,city,SP
c53364139fc12721a4e2a4a15c1a3b0e,af90523be237ea64c72ed4c6052afc6b,97808,city,PE
7caf01da7ae2afab727f70ee809081b5,68421a81557cce2afca0da7f322f2a2e,89296,city,RJ
a2c9a0e2fdcafc72e3eca12f44f1a4f4,4e55617b5235a7069ba956b6a2d70340,51104,city,SP
d28af9c0f8a4d30baaf0a5e3363d3510,980e3d5fbeeda1230b61a8cd4b666bd0,86946,city,MG
a153d07d5fe8cd03d54fe46aae2bd7c2,4efd77a372ecea4a1402e34b8d104aa6,24121,city,RJ
a2d7e16d59b62c36754d6d766037b9fc,f4ccc3e2362188b372512a5acd50e9be,12182,city,GO
bc326eda9bc043cc3d31557603993c73,98137ebc7e053f38f0017ea46e85cd01,12562,city,SP
b7763f10d853591e731f0ce23f7d021d,3f758342869452a301f709da6db29faf,79086,city,SP
2339d39b055cdf7f368af49e304fbd0f,d458b5cdf77aa403d59ddf99aac0dad3,77986,city,SP
ca69de8f05a861ffbb6b30731d461d28,7a513bd5253d245a4c95091c5c21f15d,38325,city,RJ
ae4a94a1d2661218a00ceb7f2c101f14,e49c71f8291accf53d97ef2086252eb3,3524,city,MG
9be97319c85380f0e735b503e3bfa27c,68793e6a6e1db736c34c3c33922aa11b,71069,city,BA
03b6c044283a43dcd9cc3975352aefb1,aae655002de5097442d9f23d7541222a,20264,city,RJ
698cd0e458dc231a890473d3aaee3fbf,e7b7c77ab13bd7089ec1e5dc7f73336c,51572,city,CE
504bbd3819d4fdb4809a8494f4cd2b0c,d6e5784652ac887534478cf8e6321f81,83209,city,BA
f654b02e45aa3c7811de3219fbbdbd7f,9d0c21301f8a48cfe4e7594e1d721c25,28023,city,SP
d4ac1d008aec8a65104fb54bc35cdd75,155017d0b44c53d114e4fcbbdd4646fe,91912,city,SP
6124a009da5ac3374de259d6211839ec,f0abb851f858cf79c997c5045a05642f,58713,city,SP
a62bab1686cc5f228c2875f3470a64e8,fb6e3fdedbcde2c92b3da9479669a2db,45807,city,ES
6e25f0e904281739c34fb23de1d79555,fedd2af99d3cddcf8442ba24a1a1fc0c,2307,city,SP
39e1f137e49d3457853aebcc761ab248,09ebacb92a077e488da551c708024347,38349,city,DF
7eaaf3f1183fba58edf9d9f13d328693,8f787304f59d29e8e865850d43a1b046,85368,city,RJ
0fa20f839703d4155ea0b3a69a4f64d2,a0fc8656fa84352b0ff3d7f8ce94e443,98522,city,MG
d9a360a36e23b9b0be3a7a604fbb4a3c,f70e251730909a80554d7f3002f84e3b,58246,city,CE
76965fb930930eff6aa95e90bbb40148,4fa503d94648904907eb7cf253aaf69b,75523,city,SP
094cf2044f33477c062e663bf4a73179,5048b0cdb534a1a31f4b1971ac96622a,68139,city,SP
d56385ad38a7988a95b623e5c797afdd,94a1c5b5c3e5f45db3125aedb2638674,30648,city,MG
a74ad17f29ee856aaa95e54140a49f42,1ae7e466792e57798c350938edff7f9b,66144,city,SP
4b6629a5582103ec5af0593ade16cb13,54351804383e25b4597a1bc5004e7ff1,53385,city,SP
31b231d06d15bc325db7bc0733200619,e6d6f8f004ee9e74f95dd8c3ea76a428,61303,city,SP
073d1fb92977e9c9d9ab3e7524e3a669,280a6c6424f2f62fbeef47798be38195,74724,city,PR
0263a1aa5d381d39dea9a6f870429278,38b64eeb1a78b660a2a38cfb509bd356,18657,city,SP
a098118ce7b4a7f4d3abf9a970623f7e,d720fd31efc8a609c45f45ea5ffd7ead,70475,city,SP
31e08656accc4c4a89395fa77a496971,6f004ce626f838628abbd687fff325a0,12668,city,SP
fba266a205fc3f3aaa775831d8b29bc7,93bd0c01a55957ba4636006092ae508d,5379,city,SP
576db016462338969e9d958833ba187d,1c8e08697e28a59a5e7706927c64a5c3,83571,city,PB
f196a69f62b7148f5b45f1ab3b1590c3,5eb310768ea8da9abe83286449937e98,30059,city,SP
a3c7ec8e87d2a62fa92e8e08d360e258,762e251ec89716affecc2ff630b993c4,7262,city,SP
934a3df5b954da358952a7be5b3e43cf,6107924b511c85e46dd76171ddc23257,67527,city,SP
4f2ec09f7be6079e8e54eeda57c86671,e7a75c1462349ff93575b5cd9402c888,36155,city,RJ
396ed8fe118d2f303532ed1c34c6464e,3931d26d898a95a91c4a3fb3ff61c433,29562,city,MG
aa2e7533d76dd511d1efc5c025565604,98b3a8694084741a58e5744c49c1c713,56328,city,PR
30e784423f5245f502ec489d3c55d02c,53dd8c7a8123e4262025117b372629fa,84715,city,SP
494c0c3c74b3983fc92d43c191fa161e,03a0f97cf94f4e1f09b2b8dfff199de4,27337,city,RJ
8c87a383ed9ae2193b8ebda371265008,8295a2df94cf10a3d8d70e86dfc2ab9f,14957,city,MG
97529e82b278b7d03895025e4108440d,7258383ea3025d8988c6a2da86d974a3,38089,city,SP
db0727e121596400ad6f1c55638a395d,a3eaf4daaa4296b62ecdb59474461283,68356,city,BA
a95e08ec23b43c697da6948a40a02a25,a0e5acd02a4419c5a43bb9f6701fed34,13000,city,RJ
50d7ad7b6fe82225cbed57231ad1a449,9f0b82e82590ebfb3af0d9f6ec6e5ad2,91767,city,SP
8e71dda3f2c0a5524fa5af5c6bdca3c9,873750be5da27a62bee93fc55f062e5c,82262,city,SP
2516aa6197684d39dbcc85572d8d8734,3b6c657bb5f0edc7f7a7339516769aa5,33885,city,RS
e22e7c5b3f15d301c76634b1a5c2e369,55dd0e9fb26e0bb60f10bf069739b6c3,31512,city,RS
9e8882c4b5cbc80134b958daf1063d0a,e3df2f6de190156ef041f9964a6496fa,81541,city,MG
3ea0f095b553db5beae063c2f5948b2d,8df7d7a52b0fc5aef3fd037c570f83a9,66175,city,PE
cda0e1e54a7475a94b121f9e6dda2a52,37be40779fbe951d376407e89bce0d4f,80520,city,RJ
f6c3cbbd9eeb93ebcbcf4a6484efa44d,b3e2fe48350819c09a582d58cb2a9c6e,77475,city,RJ
2078fd921edbc8224d04184e2a344581,7c11c0755b533607c97395f90af98330,9079,city,SP
aa180ed7cbb3bf2e072829b21e7d0bd7,e3e860b308f0db51890599fc562ace2f,7321,city,MT
a8e8cdb23f5dba29982771d1b465430d,81afe14779d592e1acab5884deed9a78,72206,city,RJ
578ac6074dba4717a9eb04b54a87fb37,738690f1d8cadb37f21c32a7cee45d28,53692,city,SP
35a1d2b51a68beb0d6c1c3f494053b54,ce0bc78537c84c1e646fb37f5142266f,96715,city,GO
7be9a2f7c592039f5a8deea894a9825c,ae691c490fb5a1ce7f61755203fae416,30717,city,SP
af122a1b3deb4243e21698624b9fea39,602e6db883cd350059dca4a91c524e56,66640,city,MA
4e5255ee8b6a99abf4da7fbd1aa447d5,a35082e51f32b785489e62a1f71b86c4,62408,city,DF
d204ae6e7be6d186dab76eafe0944d45,951238ec7bbcfb8a3f9e0fc1043fd1ec,37853,city,RJ
4dbfe08943a0a47e0daacf4206b066ff,28c4c9fe08e91fe750ba0969f25f3043,42796,city,SP
a758006727ced1151cf80f93bea94ce5,d19c82bb355686c46c946acc6da8c652,4262,city,MG
8816b40c8857f40b6b93fb6c7cb0967c,9f7e8c0cc25ab6643c22659975f2ec31,38649,city,RS
59b8f4f57a22c6770c68db6081c15cdc,fb5e810e5cb5974f626ecfe253180374,22605,city,SP
77a9842aa171e1e4682c2d7daa1e523b,3bf3ceec5349948008da07f91cf3490a,35785,city,SP
d5c8741f40d2bbdfd66d379768aab964,ac1379a41862550945372793c5927191,6329,city,SC
396ed3b774240fc981e8699d2a7ebdf3,b46ce4bdb820d2297def623c90f6b236,20850,city,RJ
dfaec256c1850ad1a017dc0b993929cc,895afd26f8c8253ccbd768e28489b64d,78539,city,SC
53c0e3f93a03eca98f45931e5e2663a4,948090b7787d43d6890b1fa8d894ce6f,11773,city,SP
7710a20f0cfbf40aa60dd8b4e28afdf7,a1a5720e49c3261730329a21ea5bc84c,55087,city,RJ
d4c42a9ce3861ab9a947cb0a7da7906e,33c0bb759082116e2da1399c8e32374a,52596,city,PE
5b276417ceaf327f88d646778f35bc9b,9fcc2c3e03ca80d1b87260bba88da89c,77417,city,PA
503fbed4ec03f9edeec56e4bbc7f9eed,f36f1e1c6c306299115b9142cb645695,87403,city,SP
e9db00e4c9855c3c48be19ef83bdab98,569e69b70404ea9692a9a53857f2dfe4,39272,city,RJ
f4f6e0676d09f98fb3d6888309f58596,ab8f59658bc933f8a5c585c0c068a734,11045,city,SP
7e7e2c2b82d193463f3aeb463f79ec1e,ca147913a1ccc44b6fde2053e6a98139,1965,city,BA
565e068f8bab705b1ecf1f76ba75f809,2582edc5279b3564e6672bf2493da70c,98013,city,SP
db6b842bf0dff3d6638b4900733087f9,764521aaf97d2bc77aa806ec2a2ab30e,13532,city,SP
245ab929221816c6d05bc5bdf1d5fcfb,b50a59f00f541158dea40059533234f1,89836,city,PR
994aebeebd455a1c0fad6e34f48a813c,033096bbafb5b1c83af53885d8e97842,40356,city,RJ
89b839a88ce49b2fe2822c95def95295,1c47ef4c3e9954b02751ecb5b4ca07e9,59134,city,SP
1ddca85c9ede73045c32541d7ca075bf,9e08ca4819e4e68a9ae82101dd7eccce,92650,city,TO
89e9212eabeb5c3801319369afddbb17,acdd086450deca09ce1b9e42806f5b85,4091,city,RJ
3f7d4ba38022ce19bfdfe0ebae4e53ba,913d22b73fd880d76a12b856b1425dc8,23219,city,PR
6eacdfb0f5f1f5242cf00ea725325ded,42cac5c7344cb53705ac7be76cb2902a,15079,city,BA
95dccaafa80f5f5bde6401ef8dc9f0f3,a74186edc1baef8218ab577933e46e9c,73836,city,SP
9acbdb9c6199c39739077b8d9b33c735,a08c2bacda2a8ea6ac25e9d2af729da1,78425,city,SP
2449a77a82eed07bf42ddc34a25f64ec,8c8d27a8c8983b9c1943862f6099fb08,41897,city,RJ
ea0277d83392d58e58eab7b9fbe1feac,01ba6298bf64d19a4363edf5ba5aeb81,32691,city,RS
15025f8b8606709b0c07603a805fc928,015fc1be380d28ec77a8ea7e5e8e57c2,65766,city,RS
f28fcc4d23ce6670134f61b22714c8d2,1662f750035a7e6f87661f25e3d8f5bc,53528,city,SP
07a5b6acd6283b3dcd79683d3049f349,6adaf786615541f4fa915bb19ebd1f45,31931,city,SP
078adf7565cae56774e851e79cf38e06,96ddbdd6134a9475d60cb6278b4b87d7,98457,city,SP
4ff272a170f40557477d5cd87a55128e,f787b94c5a5b842344dfbb2d743f89ff,73605,city,RJ
661cc142d305e3739f9b0016f7787e03,402474813f7c2112b58bf1f3777fb81d,18827,city,SP
69a19620c87348b31db2c02fba292eb3,0e65d5e842bfa2731a0b1bf2ecd21257,99945,city,PE
e7d14ab34147f0b8aea1c0c1366cc240,13481746d8ab57a206fecde1e0eda456,2732,city,PR
3ab6873489fd66bb0abd8ab727630a24,ddc51955260626422106a770ac4267da,67396,city,RJ
a61718817cabd9edb7a429e44b69d721,a276c9048125f0089b969a58a539a5cc,10814,city,SP
1c41d013524490a7ba5ddc0c63fbbeee,dde39e07a3a58e16ff908b4c8fa1477a,53044,city,SP
eac63cdf7d958237f36b802d99db8bc0,6d269135024bedbb8b498e7201babca2,48852,city,RJ
d43e0ca98490a93745f0975bdfdf099e,4619eddedb0e5948a2861787855c258c,14144,city,SP
5f91ae533f64092a669b2634ed945967,a64e514cf465c03d30b907691c386704,81551,city,MT
77dca1500ef6c25febde47203fecda1b,5a3afc5f9f379dc40e900790362f82b3,99041,city,SP
bcdabccd26200c958f44f648de3a0c24,5b31f06eb02b54069fa0d14a711de75a,76106,city,RS
f0fefb8a6daab5ee2718541e6c09b4db,d9e0ecfea9d04869d552efaaed77bfbc,31692,city,SP
e68a2f9300c5ad042ee01297e63c8f25,c999c3beb606a347ee14ef5fa06e62a6,87465,city,PA
beae1be096c888c4f466b6670a16a6aa,dcb7296d0b8c4b3748348773120e3cd2,83846,city,MG
4c9e8d23211dd791c7060b964bd69702,d39281753373fe25adf327834fe35089,2983,city,BA
868511783906db1e761a44faa4768737,e6c537d6990f7b261c533999ed10b906,26183,city,RS
ee7c39670788befe160712031cc87536,aa13dabdce04141f680d6e09a9522427,40104,city,PR
b269a4ad6dbfc0a268366c57876a193f,893c98985ab557dafceb9ef4ba5c96b5,56589,city,RJ
ba28a924f08ee9c99ab4d72d2215527a,c2ddac29592f8c5ddd2b17b9a930aea4,99793,city,MG
ae804b555ed678d28510495a87da1871,eebb8452fa3b4dded2cbb8f954ec9e83,61694,city,SP
c8bd64f7209a3bad6d9024932b56bc4b,6ed3af14aa4c486bda4ebdd9f862d141,21317,city,SP
fdf919550eda15a84b882f7bbaa55546,f09f3b1793445d16d209a13b2e3b464b,54129,city,MT
55a3a5978aea98a957ab214b80530cec,7d6f9ca4ef8fa6ca669d83291e734c98,95073,city,SP
c3dd82a07100abbb3956814ab930d7cf,36e5bfbef0d932091aba640f4dc268ad,45829,city,SP
b6229cb50e1b2700500239ad2c445596,ecdcbd0ace8ec12034697ecbdb82f6e0,47636,city,SP
1982c74e81e273d12d68057bfb1fca82,7ae55b91f33f7a7c5b279c260684dbea,56506,city,SP
f89c073bc4f67c61e6a931270ebffe3c,5c6d385d2dccb8e1f2ba078ddc627e5e,12692,city,MG
4232873734152329ce9817bda8d9fe23,5a3989197622954a7003312ddb693633,68165,city,SP
a2198d917c8889efcbaecf93c54d9b69,df6863e6825c632824de58c98437e966,39448,city,SP
8ed89a04a7d12896ba4be59d76fb2e5d,cc188fc3f4eea0f9a98dda2bf7cbf8ef,25669,city,SP
2cba22e93bc17e632f2bbf9b4648185b,88fde7655054eb304075581993eec548,24404,city,MG
63f436260749d6f8273e0d4ff8054c36,3d07bedf72865e822153a03d7a94ce7c,52418,city,SP
771711ee17d77603dc049818f949b579,2855f91351c4c0f5033ba7411ce170d2,84409,city,SP
4bb6a0963d5e65a76110981e72633138,e61c6d5dcb2045523c38d4f59c713a61,75291,city,MG
bd7d3fc382f945958e681f03fbc33aef,905a318cd1ec81e2c9e574ce071d6fcd,41407,city,GO
b0fb8d7174887ea77f7b5e48ceb5fc86,1428fabed7ea9edc3cb1b388f1ceb935,8722,city,RJ
a61a5ab842efc31c66b73fdffee0d9da,c88dcf2dee2f1e5f17dc2cb701913a36,36900,city,RJ
b94b3a98c79a66d79e2ba1fd88f621b1,e9912313a90fb7713c881143b38940a1,83898,city,RJ
d27c3cc16691b3924244dcbcdda1d771,d239ee1f6432494032cd66e8abf7fa04,67338,city,PR
30679437ab22436c45a0485a6cffe1f8,a7dfa891d5d1d6c2d01173a17ff050d4,80200,city,SP
f4de31033aa7deef6e9c99b1b0bfdb81,1e9931cc9c8c50a960fb40b408b1e106,80509,city,SP
8ab5d07afc5a57321ab2618b8a83e947,547eed625adc0549f8b395288919d7c9,68345,city,SP
a1cddf893dc55cff87b3ca447d724883,f489d6329a93eb90f9abdf2b54105457,85551,city,SP
99ec4a2cdba00798f2a1f76e08b22eb8,7bd664d766d4373dbf17ecd7fd174339,23827,city,SP
168fef6556adfbe00fe1a03367bea65f,143b108ee61b354214613399cb9779e2,88289,city,RJ
b2f4b070bb5ec020b28d763871af60f0,608c1d506a0cd8c73aa91db207b8e71c,54256,city,RJ
fbd988fc5e1fe15a7128d5e0f7fb87d9,5558723e880c44f6fddb6c697ec7d3f3,37524,city,SP
cd7fbf26f1d1ba8578e5d358c80a7098,2944e0126eacbb7e2043d66d49799b22,74198,city,SP
fce74e137479285a65c67ec0bccbfae4,ffeb16bb2e6f42a1c68780d70835c0b5,70967,city,RS
